fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240507 133206	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2445	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0100046330722617	0.506525850911947	1203	1134	13055	61516979.0104948	31
20240507 134819	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3129	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0100433474004458	0.500069141209686	825	1136	11279	61212655.1724138	32
20240507 135729	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1313	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0100307282695822	0.500926364955298	1820	940	11427	61972373.3133433	33
20240507 141534	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3312	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0100117814985331	0.500987619830612	1904	946	11084	61014386.8065967	34
20240507 143041	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2627	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0100125662052073	0.500822852002283	1828	954	11819	60973584.7076462	35
20240507 145027	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3624	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0100341209528828	0.500051558400117	1669	934	11860	60839730.1349325	36
20240507 151107	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3624	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0100341209528828	0.500051558400117	1669	934	11860	60839730.1349325	37
20240507 151219	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	15	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0101545864622787	0.609384683391863	8	1492	14278	50655355.3223388	38
20240507 151443	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	96	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.373378985016835	0.506897171276857	548	570	14003	52421104.9475262	39
20240507 152342	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1962	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0184505395856625	0.587068792722696	2048	1132	12015	61418448.2758621	40
20240507 153131	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1469	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0186818327263703	0.572958428412403	1998	1133	12311	60745080.9595202	41
20240507 154358	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2379	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0195649009934126	0.545759735045927	1808	1116	12714	59798749.6251874	42
20240507 155100	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1512	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.012321563856256	0.60770107049279	1626	1044	12373	62120580.2098951	43
20240507 160316	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2968	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0101463592072843	0.644640803973269	1616	1050	12371	61369158.9205397	44
20240507 161558	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2968	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0101463592072843	0.644640803973269	1616	1050	12371	61369158.9205397	45
20240507 161809	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	314	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.090947444471323	0.893822955159092	1411	1749	11842	60830881.5592204	46
20240507 162606	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1322	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.02672571971511	0.789366014417943	1716	663	12676	60161205.3973013	47
20240507 162826	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	240	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.149990112178832	0.741582032942181	1918	1114	12853	58628286.3568216	48
20240507 163035	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	115	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.161454558557958	0.520927689812835	731	1937	11673	59653803.5982009	49
20240507 163253	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	269	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.353689053198884	0.670574423062028	1258	1119	11498	57223721.1394303	50
20240507 163514	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	232	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.32741509256853	0.693660499782251	1949	766	14707	54965836.5817091	51
20240507 165405	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3427	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0100727084758672	0.500297542937297	2004	935	13266	60829886.0569715	52
20240507 170701	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2134	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0100328888227822	0.50093410961098	1915	948	12150	61438155.922039	53
20240507 170839	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	103	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.428764849198942	0.600806185698157	384	1456	11525	55959872.5637181	54
20240507 171135	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	464	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.277714262146511	0.768944776597739	875	928	10823	57801884.5577211	55
20240507 171336	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	917	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0623937064339456	0.752989484094319	28	1289	11499	60452325.3373313	56
20240507 171857	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	742	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.049197469564597	0.500423658496029	1715	1010	11038	60201922.0389805	57
20240507 173535	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2898	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.010021996266418	0.519704355587079	1925	938	12175	60924775.1124438	58
20240507 175820	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4221	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0101896196421412	0.544441548330487	1820	948	11974	60485256.3718141	59
20240507 181146	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2145	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0100426950563722	0.527070569941016	1753	934	11711	61502742.1289355	60
20240507 183225	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3711	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0102240484133325	0.533415766792127	1728	934	12857	60215326.8365817	61
20240507 184238	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1499	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0113890205652368	0.529406381318749	1729	954	12495	61944805.0974513	62
20240507 185422	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1700	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0134854124235219	0.510259684461645	1419	705	12514	60962527.7361319	63
20240507 191348	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3445	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0100967247534256	0.532684115308625	1728	950	12069	60756898.0509745	64
20240507 193341	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3669	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0110281613981704	0.532492936141522	1676	947	12567	60344157.4212894	65
20240507 193803	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	607	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0520045345441751	0.569786204235344	1561	1044	11928	60263376.3118441	66
