fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240507 023820	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0870784446833868	0.87658911620512	669	559	16890	44725022.4887556	14
20240507 023924	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	170	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.487274124690569	0.834938937831274	1096	1532	24572	26790626.6866567	15
20240507 024126	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.19059882590435	0.521109540997023	1663	895	15806	48152554.7226387	16
20240507 024339	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.282007510212438	0.593008970640202	1156	391	13451	50428889.0554723	17
20240507 024524	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.315255710379195	0.533941394272786	1322	2000	20591	47285410.7946027	18
20240507 024703	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.297941681469773	0.606502570098337	2046	898	13459	49702700.149925	19
20240507 024917	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.337712058004286	0.553102132585715	830	533	12539	51709056.9715142	20
20240507 025052	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.349828955459465	0.500138597688483	112	100	14800	39511724.137931	21
20240507 025259	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.301245811390136	0.561230794635452	1444	698	16849	49551890.5547226	22
20240507 025515	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.109514542407051	0.603096929578655	1110	507	14647	46909314.8425787	23
20240507 025712	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.335136016962823	0.586706688510299	1182	640	13279	49791065.9670165	24
20240507 025923	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.340597872776927	0.568874088463192	2045	525	10903	51164583.2083958	25
20240507 030102	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.256849899917489	0.636251279907183	789	852	17182	47015799.1004498	26
20240507 030321	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	23	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.323033658492918	0.574448882444698	2047	101	12454	46440938.5307346	27
20240507 030520	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.371866893511798	0.562792985890938	1684	882	14829	44731470.7646177	28
20240507 030720	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.275682043712551	0.580660555801639	1296	680	13825	47976874.0629685	29
20240507 031030	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100503455405874	0.556061834383234	1048	1875	15348	49128233.8830585	30
20240507 031402	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0101737839494581	0.554307002604145	2046	1076	22212	44644539.7301349	31
20240507 031540	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.190633194694962	0.570741303519169	811	2000	20823	47049860.5697151	32
20240507 031740	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.299804447169111	0.59032103640511	1266	617	14391	52969368.8155922	33
20240507 031940	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.299015602548183	0.594687410771388	1240	586	12553	48190895.0524738	34
20240507 032138	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.298291960536854	0.589875969987107	1294	626	12362	49412710.6446777	35
20240507 032256	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	84	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0102708087552948	0.662054399721765	8	1990	20844	45602272.8635682	36
20240507 032453	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.298998362564108	0.588776705161569	1250	637	14634	49679409.2953523	37
20240507 032632	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.288171892290798	0.5828360882303	1051	1153	14057	50917695.6521739	38
20240507 032809	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.288486958690273	0.582873535398597	1038	1188	14431	50307719.6401799	39
20240507 032944	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.291360956606549	0.583433125038255	1030	1196	13895	51859047.976012	40
20240507 033119	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.293298121451003	0.582763516039722	991	1244	15067	48917740.6296852	41
20240507 033257	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.292079692188334	0.584955732294233	1025	1150	12133	51390745.1274363	42
20240507 033432	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.292600867391567	0.585167257805089	1003	1174	13836	50873289.3553223	43
20240507 033608	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.295444362129486	0.586544487081189	1000	1178	14298	56231337.3313343	44
20240507 033735	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	89	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0101649628050919	0.747520507775992	10	100	22147	44634442.2788606	45
20240507 033908	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.294409212790157	0.586795285515436	930	1250	16988	53784725.6371814	46
20240507 034039	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.297887402857989	0.588559593048547	860	1297	11915	55647923.5382309	47
20240507 034208	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.302253105581983	0.589874065277003	551	1386	14765	51517893.5532234	48
20240507 034337	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.300170114666538	0.589596467889085	687	1368	16547	52366376.3118441	49
20240507 034506	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.303532562426594	0.590439645630742	621	1370	14964	51195616.191904	50
20240507 034633	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.301323877603869	0.591506268318104	773	1368	14830	51707601.1994003	51
20240507 034804	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.301509131368314	0.59190963883828	809	1357	14505	51518043.4782609	52
20240507 034933	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.301841786338546	0.590331311951956	780	1340	14509	51447272.8635682	53
20240507 035102	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.301143097401307	0.591722173673786	839	1342	14556	51352869.5652174	54
20240507 035235	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	19	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0637123495951544	0.500068142953615	11	1523	20311	45966910.0449775	55
20240507 035403	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.30012402236387	0.590591207170426	844	1351	14658	51391397.3013493	56
20240507 035533	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.299648885062206	0.590861426374453	796	1329	14750	51371769.1154423	57
20240507 035703	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.300867848849572	0.589894336091192	854	1324	14185	53913425.7871064	58
20240507 035835	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.302182311653847	0.59213019950336	856	1345	14513	51455062.9685157	59
20240507 040004	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.301603875642251	0.591639959779613	857	1352	16474	50809784.107946	60
20240507 040134	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.300483157391213	0.59099961920632	839	1267	16578	51944920.5397301	61
20240507 040306	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.300588871141617	0.591196699676012	842	1283	16644	52840113.9430285	62
20240507 040436	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.300588871141617	0.591196699676012	842	1283	16644	52840113.9430285	63
20240507 040606	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.303584173704043	0.593449248749775	847	1260	15187	51403977.5112444	64
20240507 040736	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.300588871141617	0.591196699676012	842	1283	16644	52840113.9430285	65
20240507 040907	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.302689249429725	0.594920894062539	838	1267	15102	51330101.9490255	66
