fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240507 232157	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1133	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100169904003162	0.814435327999195	2028	222	11559	61382790.1049475	23
20240507 233015	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	751	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0210702167652389	0.731527463313148	1893	330	11538	63020902.5487256	24
20240507 235253	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2122	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0101374919650865	0.736066742408871	1743	341	12756	62241745.1274363	25
20240508 000428	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1305	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.012508121345961	0.742449831249499	1575	363	11779	62468817.0914543	26
20240508 001724	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1629	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100327750793888	0.743028767024149	1483	393	11217	62932388.3058471	27
20240508 003000	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1683	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100818548112005	0.742637833974969	1320	420	11471	61973926.5367316	28
20240508 004720	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2423	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100304263499374	0.510252129195698	2036	436	11800	61803298.3508246	29
20240508 005958	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1690	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100073486704318	0.733624286236114	1420	434	11907	62421128.9355322	30
20240508 010741	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1013	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0135221907011505	0.893232547324628	1778	587	11544	62574896.5517241	31
20240508 011500	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1789	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0222644598383943	0.710031556375804	1897	1298	12174	61729754.1229385	32
20240508 012032	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	361	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0314482835419138	0.899077708665502	1491	329	11217	62235416.7916042	33
20240508 013051	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1102	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0101502991399731	0.661781615084867	777	377	11220	62753313.3433283	34
20240508 014605	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2362	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100224761863729	0.531867914175358	827	659	10825	62036784.107946	35
20240508 020151	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2262	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100656559894435	0.891635009535679	616	450	10951	62547000	36
20240508 020418	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	227	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.251769917574778	0.505927875079127	492	1999	13031	57821062.9685157	37
20240508 020816	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	362	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0315999575606611	0.675954754472472	1896	573	11820	62275472.2638681	38
20240508 021225	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	118	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0991519922952935	0.899893740506206	1859	115	12819	58776463.2683658	39
20240508 022455	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1053	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0101202151795062	0.563404075147927	986	159	11439	61388067.4662669	40
20240508 023033	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1085	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0275328744033213	0.899141953756131	756	1025	12002	61186923.5382309	41
20240508 023642	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1081	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0199822498895671	0.790834735490215	1495	884	11209	62858397.3013493	42
20240508 024516	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	880	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0151102903255155	0.748765230063749	680	386	11366	62169706.1469265	43
20240508 024642	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	99	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.172013997527917	0.852776015306602	245	1997	12265	59270487.2563718	44
20240508 025408	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1077	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0186691342115633	0.812607717035018	1510	635	11708	61627604.197901	45
20240508 030754	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2618	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100442461394569	0.720908259479891	1853	700	11200	62122758.6206897	46
20240508 031210	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	361	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0291208561002224	0.759274980378843	1803	452	13148	61285775.1124438	47
20240508 033001	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3739	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100358570882368	0.516295651927163	1467	1316	11624	61807640.17991	48
20240508 034332	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2245	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0102301674353841	0.632251951025038	1485	522	12641	61635680.6596702	49
20240508 035217	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2522	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0103868565689812	0.865725680661313	1467	1945	11287	61175101.9490255	50
20240508 035938	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1340	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0101620148241082	0.839899045683313	1604	915	12249	61860376.3118441	51
20240508 041026	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1032	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.010086065571232	0.8928787309477	847	351	11353	61737941.5292354	52
20240508 041357	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	679	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0309873365366073	0.634881807913035	1153	1553	12557	61084802.0989505	53
20240508 041736	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	510	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0675714955516531	0.500376665909242	1962	1952	11160	61013073.4632684	54
20240508 043012	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1911	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100032100647773	0.675330186069076	709	537	11027	62043497.7511244	55
20240508 044116	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	616	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0158202766047597	0.500241715255736	1895	111	11527	60740799.1004498	56
20240508 044706	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1049	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0360954655552274	0.646267514024592	2048	891	12159	62009296.8515742	57
20240508 045809	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1224	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100402166574411	0.735859453797768	830	410	11732	62212575.7121439	58
20240508 050418	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1081	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0255427187777478	0.71901960382337	1442	883	10705	61690397.3013493	59
20240508 051833	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3024	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100098220137408	0.507484807886257	875	1981	12123	61677236.8815592	60
20240508 052042	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	340	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.102575138884307	0.663983340520507	913	2000	11181	60159848.5757121	61
20240508 052910	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2128	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100315524287603	0.644484862128339	621	1512	11356	61790110.9445277	62
20240508 054439	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1890	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100894971291449	0.875926526100441	1542	415	12376	61871820.089955	63
20240508 055628	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1591	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100009550800348	0.776896016632115	614	523	11040	62660629.6851574	64
20240508 060722	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2084	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0100331124492297	0.558122420087684	2046	1737	11233	61898241.3793103	65
20240508 061254	1067	301889	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1173	1	1	1	TRUE	1	0.1	50	0.5	FALSE	100007	0.0101029189434561	0.784935492211669	782	1742	11327	62074712.143928	66
